method,dataset,task,kind,raw_passed,protocol_passed,verdict,dataset_controls_ok,mean_auc,frac_auc_passed,frac_loc_passed,frac_faith_passed,mean_loc_enrichment,mean_delta_lerf_morf,native_verdict,loc_verdict,faith_verdict,combo,explainer
mil_composition_celltype_density_ig,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9808563178654868,1.0,1.0,1.0,2.750882807119452,0.4346166663070445,pass_control,pass_control,pass_control,composition_celltype_density,ig
mil_composition_celltype_density_ig,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.5810796544449468,0.4,0.0666666666666666,0.4,1.1167864305770143,0.4301459201134009,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,ig
mil_composition_celltype_density_ig,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.7379467821325059,0.8666666666666667,0.0666666666666666,0.8666666666666667,1.360552222482874,0.3456075023890032,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,ig
mil_composition_celltype_density_ig,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8875392474511771,1.0,1.0,1.0,4.227645979803873,0.4086187302027236,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,ig
mil_composition_celltype_density_ig,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.8777308351080796,1.0,1.0,1.0,2.829286494896264,0.5637435760691815,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,ig
mil_composition_celltype_density_ig,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.9690458191268818,1.0,1.0,1.0,2.167795357209516,0.3017519229287111,pass_control,pass_control,pass_control,composition_celltype_density,ig
mil_composition_celltype_density_one_removed,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.60787654647746,0.4,0.0,0.4,0.7168200084411144,0.2806285387017869,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_jackson2020,motif_cd8_tumor_contact,spatial,True,True,pass_spatial,True,0.8565223859176463,1.0,0.9333333333333332,1.0,1.6348171764574682,0.2604062849340252,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_jackson2020,motif_macrophage_tumor_niche,spatial,True,True,pass_spatial,True,0.6700957888590963,0.8,0.7333333333333333,0.8,2.043193887730808,0.3045239726527434,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_jackson2020,motif_t_tumor_mixing,spatial,True,True,pass_spatial,True,0.8320070142373751,1.0,0.8666666666666667,1.0,1.5400463016306607,0.2616390120394441,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9808563178654868,1.0,1.0,1.0,2.578372547713192,0.3622395619634311,pass_control,pass_control,pass_control,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.5810796544449468,0.4,0.0,0.4,1.0868134455388043,0.3593170993087136,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.7379467821325059,0.8666666666666667,0.0,0.8666666666666667,1.1070430420171928,0.2827003985767247,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8875392474511771,1.0,1.0,1.0,4.113457108165074,0.3165696012494838,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.8777308351080796,1.0,1.0,1.0,2.543340238285789,0.4073201522688553,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,one_removed
mil_composition_celltype_density_one_removed,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.9690458191268818,1.0,1.0,1.0,2.029206630383664,0.2112576605934677,pass_control,pass_control,pass_control,composition_celltype_density,one_removed
mil_composition_celltype_density_random,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_control_block,False,0.60787654647746,0.4,0.0,0.0666666666666666,0.9875193762421208,-0.0026139061397818,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_control_block,False,0.8565223859176463,1.0,0.0,0.0,0.9997470231090676,1.241819661142174e-05,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_control_block,False,0.6700957888590963,0.8,0.0,0.0,1.0081920190243083,0.0060659157707204,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_control_block,False,0.8320070142373751,1.0,0.0,0.0,0.980899361739336,-0.0061944643584833,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,bc_jackson2020,motif_tumor_high,control,False,False,fail_control,False,0.9808563178654868,1.0,0.0,0.0,0.9850919914430034,0.0012792821759822,fail_control,fail_control,fail_control,composition_celltype_density,random
mil_composition_celltype_density_random,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.5810796544449468,0.4,0.0,0.0,0.9555368296352428,-0.0052903415402614,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.7379467821325059,0.8666666666666667,0.0,0.0,1.006733022431893,0.0052233364512042,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,hnc_wu2022,motif_cd8_clustering,spatial,False,False,fail_control_block,False,0.8875392474511771,1.0,0.0,0.0,0.9701513572630128,0.0002617632376612,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,hnc_wu2022,motif_immune_exclusion,spatial,False,False,fail_control_block,False,0.8777308351080796,1.0,0.0,0.0,0.9866286098333364,-0.0043282484073858,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,random
mil_composition_celltype_density_random,tnbc_wang2023,motif_cd8_high,control,False,False,fail_control,False,0.9690458191268818,1.0,0.0,0.0,1.0119126068153197,0.0012425525865965,fail_control,fail_control,fail_control,composition_celltype_density,random
mil_composition_celltype_density_single,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.60787654647746,0.4,0.0,0.4,0.9471880879786566,0.4099332999772456,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,single
mil_composition_celltype_density_single,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_spatial,True,0.8565223859176463,1.0,0.0,1.0,0.7275764814851744,0.3884777446912386,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_spatial,True,0.6700957888590963,0.8,0.0666666666666666,0.8,1.1611159119131027,0.4302539059590243,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_spatial,True,0.8320070142373751,1.0,0.0,1.0,0.7535363683841108,0.3871835792917809,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9808563178654868,1.0,1.0,1.0,2.7746408866772883,0.4661655632765791,pass_control,pass_control,pass_control,composition_celltype_density,single
mil_composition_celltype_density_single,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.5810796544449468,0.4,0.0,0.4,1.1132383823949743,0.5145058244647611,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,composition_celltype_density,single
mil_composition_celltype_density_single,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.7379467821325059,0.8666666666666667,0.0,0.8666666666666667,0.6531951263396577,0.4269203313131787,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8875392474511771,1.0,1.0,1.0,4.981737257181812,0.5180507672037553,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.8777308351080796,1.0,1.0,1.0,3.3128082857468923,0.5889244873817062,pass_spatial,pass_spatial,pass_spatial,composition_celltype_density,single
mil_composition_celltype_density_single,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.9690458191268818,1.0,1.0,1.0,2.21203561640722,0.3922257497411575,pass_control,pass_control,pass_control,composition_celltype_density,single
mil_mixing_celltype_density_attention,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.6516337804427669,0.6666666666666666,0.0,0.6666666666666666,0.8257329574103615,0.2332388579559327,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_spatial,True,0.6609460973112126,0.9333333333333332,0.0,0.6666666666666666,1.2003260625009966,-0.0184102727634031,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_spatial,True,0.5888883488290945,0.2666666666666666,0.0666666666666666,0.0,1.5089135769491249,-0.1148138056576627,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_spatial,True,0.6631266057404449,0.8666666666666667,0.0,0.5333333333333333,1.1840009678854535,-0.0208266239513955,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9489129084197953,1.0,1.0,1.0,1.423981836898968,0.1868690394647084,pass_control,pass_control,pass_control,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.6281993565059459,0.8,0.2,0.2666666666666666,1.3364118401486549,0.0833311669793687,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.711175811658842,1.0,0.0,0.0,1.264638941931888,-0.2492265297173636,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,hnc_wu2022,motif_cd8_clustering,spatial,False,False,fail_control_block,False,0.8530006340868664,1.0,1.0,0.4666666666666667,3.748093449545514,0.137962017605597,looks_biological_unfaithful,pass_spatial,unfaithful_or_fail,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,hnc_wu2022,motif_immune_exclusion,spatial,True,False,fail_control_block,False,0.9246521777635164,1.0,1.0,0.5333333333333333,1.8964968869116563,0.1522439334960317,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,attention
mil_mixing_celltype_density_attention,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,False,0.973860347521411,1.0,0.9333333333333332,1.0,1.694134652277475,0.1493775209754032,pass_control,pass_control,pass_control,mixing_celltype_density,attention
mil_mixing_celltype_density_ig,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.6516337804427669,0.6666666666666666,0.0,0.6666666666666666,1.011449998880252,0.6507626835639065,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_spatial,True,0.6609460973112126,0.9333333333333332,0.1333333333333333,0.9333333333333332,1.2392396504005183,0.5906554610682317,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_spatial,True,0.5888883488290945,0.2666666666666666,0.2666666666666666,0.2666666666666666,1.8995691672955632,0.6906638967449872,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_spatial,True,0.6631266057404449,0.8666666666666667,0.0666666666666666,0.8666666666666667,1.2572665074096316,0.6005493584109863,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9489129084197953,1.0,1.0,1.0,2.379398650977467,0.5051507386591924,pass_control,pass_control,pass_control,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_metabric_ali2020,motif_interface_immune,spatial,True,False,fail_control_block,False,0.6281993565059459,0.8,0.5333333333333333,0.8,1.467029010181669,0.6503955181198234,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.711175811658842,1.0,0.0,1.0,1.158085515509985,0.6122408784545527,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8530006340868664,1.0,1.0,1.0,4.194432221899772,0.5854623682041246,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.9246521777635164,1.0,1.0,1.0,2.785136286999021,0.6493783606453494,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,ig
mil_mixing_celltype_density_ig,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.973860347521411,1.0,1.0,1.0,2.108208411136709,0.3962631228539129,pass_control,pass_control,pass_control,mixing_celltype_density,ig
mil_mixing_celltype_density_one_removed,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.6516337804427669,0.6666666666666666,0.0,0.6666666666666666,1.1118866313088644,0.5153001587337425,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_spatial,True,0.6609460973112126,0.9333333333333332,0.0666666666666666,0.9333333333333332,1.194871529754194,0.4709752849882392,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_spatial,True,0.5888883488290945,0.2666666666666666,0.2666666666666666,0.2666666666666666,1.7916126395098275,0.5634083673493482,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_spatial,True,0.6631266057404449,0.8666666666666667,0.0666666666666666,0.8666666666666667,1.222426496883591,0.4774001647923712,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9489129084197953,1.0,1.0,1.0,2.151332700743478,0.394168921333913,pass_control,pass_control,pass_control,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_metabric_ali2020,motif_interface_immune,spatial,True,False,fail_control_block,False,0.6281993565059459,0.8,0.6,0.8,1.4591152806802885,0.5375515351724695,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.711175811658842,1.0,0.0,1.0,1.13920340445834,0.5003259599952147,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8530006340868664,1.0,1.0,1.0,3.789093275480092,0.4239985580563001,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.9246521777635164,1.0,1.0,1.0,2.477198874325541,0.4118914849992496,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,one_removed
mil_mixing_celltype_density_one_removed,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.973860347521411,1.0,1.0,1.0,2.05878801107282,0.3090150961468058,pass_control,pass_control,pass_control,mixing_celltype_density,one_removed
mil_mixing_celltype_density_random,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_control_block,False,0.6516337804427669,0.6666666666666666,0.0,0.0,1.031851578397028,0.0089969606944678,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_control_block,False,0.6609460973112126,0.9333333333333332,0.0,0.0,0.998796288673754,0.0055178933182988,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_control_block,False,0.5888883488290945,0.2666666666666666,0.0,0.0,0.9920885011441184,-0.0132352034754213,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_control_block,False,0.6631266057404449,0.8666666666666667,0.0,0.0,0.9974738963368268,-0.002133170817935,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_jackson2020,motif_tumor_high,control,False,False,fail_control,False,0.9489129084197953,1.0,0.0,0.0,1.0099472717962923,0.0115594569023229,fail_control,fail_control,fail_control,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_metabric_ali2020,motif_interface_immune,spatial,False,False,fail_control_block,False,0.6281993565059459,0.8,0.0,0.0666666666666666,1.0282246104543844,0.0003821045951795,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.711175811658842,1.0,0.0,0.0,1.0093910589632824,0.0003503880097717,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,hnc_wu2022,motif_cd8_clustering,spatial,False,False,fail_control_block,False,0.8530006340868664,1.0,0.0,0.0,0.9701513572630128,-0.004972668430932,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,hnc_wu2022,motif_immune_exclusion,spatial,False,False,fail_control_block,False,0.9246521777635164,1.0,0.0,0.0,0.9866286098333364,0.0001478964907995,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,random
mil_mixing_celltype_density_random,tnbc_wang2023,motif_cd8_high,control,False,False,fail_control,False,0.973860347521411,1.0,0.0,0.0,1.0119126068153197,0.0027120819461787,fail_control,fail_control,fail_control,mixing_celltype_density,random
mil_mixing_celltype_density_single,bc_jackson2020,motif_apc_t_contact,spatial,False,False,fail_spatial,True,0.6516337804427669,0.6666666666666666,0.0,0.6666666666666666,1.19147305331125,0.7317232448375262,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_jackson2020,motif_cd8_tumor_contact,spatial,False,False,fail_spatial,True,0.6609460973112126,0.9333333333333332,0.0666666666666666,0.9333333333333332,1.204509264201017,0.6726715001655821,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_jackson2020,motif_macrophage_tumor_niche,spatial,False,False,fail_spatial,True,0.5888883488290945,0.2666666666666666,0.2666666666666666,0.2666666666666666,1.919571365113327,0.7562973388356244,abundance_only_or_fail,abundance_only_or_fail,unfaithful_or_fail,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_jackson2020,motif_t_tumor_mixing,spatial,False,False,fail_spatial,True,0.6631266057404449,0.8666666666666667,0.0,0.8666666666666667,1.2121964223874742,0.6721957912865408,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_jackson2020,motif_tumor_high,control,True,True,pass_control,True,0.9489129084197953,1.0,1.0,1.0,2.4226880234623978,0.5367700375275413,pass_control,pass_control,pass_control,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_metabric_ali2020,motif_interface_immune,spatial,True,False,fail_control_block,False,0.6281993565059459,0.8,0.6,0.8,1.50659321576339,0.7180687238189655,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,False,False,fail_control_block,False,0.711175811658842,1.0,0.0,1.0,0.966229058485144,0.6790147516571696,faithful_but_wrong_place,abundance_only_or_fail,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,hnc_wu2022,motif_cd8_clustering,spatial,True,True,pass_spatial,True,0.8530006340868664,1.0,1.0,1.0,3.685141254900319,0.7017934263944856,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,hnc_wu2022,motif_immune_exclusion,spatial,True,True,pass_spatial,True,0.9246521777635164,1.0,1.0,1.0,2.9675768993518785,0.7128440508074433,pass_spatial,pass_spatial,pass_spatial,mixing_celltype_density,single
mil_mixing_celltype_density_single,tnbc_wang2023,motif_cd8_high,control,True,True,pass_control,True,0.973860347521411,1.0,1.0,1.0,2.1041120656667847,0.4297693032885548,pass_control,pass_control,pass_control,mixing_celltype_density,single
