top1,hits_at_1,hits_at_3,hits_at_5,hit_at_1,precision_at_3,precision_at_5,mrr,best_hit_rank,miss_as_top1,family,dataset,task,kind,method,seed,fold,n_hit_candidates,recall_at_1,recall_at_3,recall_at_5
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,0,4,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,1,0,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,1,1,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,1,2,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,1,3,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,1,4,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,2,0,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,2,1,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,2,2,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,2,3,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,lasso,2,4,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,0,0,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,0,1,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,0,2,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,0,3,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,0,4,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,1,0,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,1,1,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,1,2,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,1,3,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,1,4,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,0,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,1,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,2,0,0.0,0.0,0.0
composition::Myoepithelial,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,3,0,0.0,0.0,0.0
composition::Hypoxia,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_interface_immune,spatial,shap,2,4,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,0,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,1,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,2,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,0,4,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,0,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,1,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,2,0,0.0,0.0,0.0
composition::Fibroblasts CD68+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,1,4,0,0.0,0.0,0.0
composition::Fibroblasts CD68+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,0,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,1,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,2,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,lasso,2,4,0,0.0,0.0,0.0
composition::Vascular SMA+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,0,0,0.0,0.0,0.0
composition::Fibroblasts CD68+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,1,0,0.0,0.0,0.0
composition::HR- CK7-,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,2,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,0,4,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,0,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,1,0,0.0,0.0,0.0
composition::Macrophages Vim+ Slug+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,2,0,0.0,0.0,0.0
composition::Fibroblasts CD68+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,1,4,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,0,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,1,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,2,0,0.0,0.0,0.0
composition::HR- Ki67+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,3,0,0.0,0.0,0.0
composition::HR- CK7+,0,0,0,0,0.0,0.0,0.0,,False,composition,bc_metabric_ali2020,motif_tumor_stroma_mixing,spatial,shap,2,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,0,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,0,0,0.0,0.0,0.0
composition::APC/Dendritic cell,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,1,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,3,0,0.0,0.0,0.0
composition::APC/Dendritic cell,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,lasso,2,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,0,0,0.0,0.0,0.0
composition::Granulocyte,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,2,0,0.0,0.0,0.0
composition::Tumor (Proliferating),0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,0,4,0,0.0,0.0,0.0
composition::Tumor (Proliferating),0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,0,0,0.0,0.0,0.0
composition::APC/Dendritic cell,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,2,0,0.0,0.0,0.0
composition::APC/Dendritic cell,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,1,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,0,0,0.0,0.0,0.0
composition::Vessel,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,3,0,0.0,0.0,0.0
composition::Granulocyte,0,0,0,0,0.0,0.0,0.0,,False,composition,hnc_wu2022,motif_cd8_clustering,spatial,shap,2,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,4,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,0,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,1,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,2,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,3,0,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,4,0,0.0,0.0,0.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,0,0,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,0,1,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,0,2,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,0,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,0,4,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,1,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,1,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,1,2,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,1,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,1,4,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,2,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,2,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,2,2,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,2,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,lasso,2,4,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,0,0,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,0,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,0,2,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,0,3,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,0,4,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,1,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,1,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,1,2,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,1,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,1,4,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,2,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,2,1,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,2,2,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,2,3,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition,tnbc_wang2023,motif_cd8_high,control,shap,2,4,4,1.0,1.0,1.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,0,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,1,0,0.0,0.0,0.0
density::tumor_density::Tumor (CK7+ CK hi Ecadh hi),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,2,0,0.0,0.0,0.0
density::tumor_density::Tumor (CK7+ CK hi Ecadh hi),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,3,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,4,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,0,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,1,0,0.0,0.0,0.0
density::tissue_density::Tumor (Apoptotic),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,2,0,0.0,0.0,0.0
density::tumor_density::Tumor (CK7+ CK hi Ecadh hi),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,3,0,0.0,0.0,0.0
density::tissue_density::Endothelial,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,4,0,0.0,0.0,0.0
density::tissue_density::Tumor (Apoptotic),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,0,0,0.0,0.0,0.0
density::tumor_density::Tumor (CK7+ CK hi Ecadh hi),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,1,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,2,0,0.0,0.0,0.0
density::tumor_density::Macrophage,0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,3,0,0.0,0.0,0.0
density::tumor_density::Tumor (CK7+ CK hi Ecadh hi),0,0,0,0,0.0,0.0,0.0,,False,density,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,4,0,0.0,0.0,0.0
